Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due date,Custom field (Composant),Labels,Labels,Labels,Labels
Task,MGPSUP-2386,55503,VAD's for BookingKit => MOP Credit card,richard.kaffka,richard.kaffka,Normal,Done,Fixed,2019-02-13 16:15,2019-08-09 12:47,,,,,,
Task,MGPSUP-2385,55499,SOFORT refund failed due initial bank account closed,oriane.gossiaux,richard.kaffka,Normal,Done,,2019-02-13 15:12,2019-02-15 09:40,,,,,,
Task,MGPSUP-2384,55480,Transaction status mismatch between Payline and our BackOffice,removed91,maxence.busson,Normal,Done,,2019-02-12 17:36,2019-02-28 17:24,,,,,,
Task,MGPSUP-2383,55478,"Failed transaction: ""Detail de la transaction Payline"" (LongMessage from the error)",,richard.kaffka,Normal,Done,Fixed,2019-02-12 17:05,2019-08-06 15:29,,API,,,,
Task,MGPSUP-2382,55463,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Fixed,2019-02-12 07:16,2019-02-26 17:11,,,,,,
Bug,MGPSUP-2381,55434,Exception lors de l'ouverture d'une page User details sur la nouveau back office,,julien.job,Normal,Done,,2019-02-08 14:41,2019-02-12 11:15,,,,,,
Task,MGPSUP-2380,55426,Switch Client to NEW AML rules,richard.prodhomme,wladimir.dharcourt,Normal,Done,Fixed,2019-02-08 12:00,2019-02-26 17:11,,,,,,
Task,MGPSUP-2378,55420,Client rentalsunited is sending the same failed requests every day,ali.belabbas,julien.guille,Normal,Done,Fixed,2019-02-07 18:28,2019-03-26 15:34,,,,,,
Task,MGPSUP-2377,55419,Client clintupayments is sending the same failed requests every day,ali.belabbas,julien.guille,Normal,Done,Fixed,2019-02-07 18:28,2019-03-26 15:36,,,,,,
Task,MGPSUP-2376,55416,Giropay - Out of Eurozone - Refund Success but never received by the client,removed91,richard.kaffka,Normal,Done,,2019-02-07 17:38,2019-02-11 12:03,,,,,,
Task,MGPSUP-2375,55408,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Fixed,2019-02-07 08:17,2019-02-26 18:08,,,update_production,,,
Task,MGPSUP-2374,55400,Customer made a transaction that failed yet they were still debited (IDEAL),,removed94,Normal,Done,,2019-02-06 15:03,2019-02-06 16:39,,,,,,
Task,MGPSUP-2373,55392,"Export + reconciliation transactions stucked on ""CREATED""",ali.belabbas,ali.belabbas,Normal,Done,,2019-02-05 18:17,2019-02-19 18:15,,,,,,
Task,MGPSUP-2372,55383,Client hanumanprod is sending incorrect card requests,ali.belabbas,julien.guille,Normal,Done,,2019-02-05 14:01,2019-02-08 16:26,,,,,,
Task,MGPSUP-2371,55376,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,,2019-02-05 07:16,2019-02-05 10:13,,,,,,
Task,MGPSUP-2370,55372,"Batch closing transactions stucked in ""CREATED""",mickael.pois,ali.belabbas,Normal,Done,Fixed,2019-02-04 18:02,2019-08-01 14:32,,API,update_production,,,
Task,MGPSUP-2369,55371,VAD's for TFF / THE FFANATICS GMBH - OLD REAL ESTATE GK => MOP Credit card,roxana,richard.kaffka,Normal,Won't Do,,2019-02-04 17:52,2019-06-10 10:07,,,,,,
Task,MGPSUP-2368,55363,"Lack of Process - ""Invalid Merchant"" error message",,maxence.busson,Normal,Done,,2019-02-04 16:06,2019-04-04 18:28,,,,,,
Task,MGPSUP-2367,55349,Chinese bank blocking us for being improperly categorized in their system,ali.belabbas,maxence.busson,Normal,Won't Do,Done,2019-02-04 11:44,2019-06-13 14:36,,,,,,
Task,MGPSUP-2366,55348,Impossible de créer de nouveaux admin dans l'ancien Backoffice Leetchi/MANGOPAY,matthieu,matthieu,Normal,Won't Do,,2019-02-04 11:35,2019-03-28 10:14,,,,,,
Task,MGPSUP-2364,55344,Refund on success on MGP but not findable on GCL,removed91,ali.belabbas,Normal,Done,,2019-02-01 18:49,2019-02-06 17:22,,,,,,
Task,MGPSUP-2363,55303,Lot of GET wallet requests from client plumfintech,ali.belabbas,julien.guille,Normal,Done,Fixed,2019-01-31 17:17,2019-08-05 14:51,,QA,RateLimit,,,
Task,MGPSUP-2362,55302,bluebees client is sending around 1000 failed transfers each hour,ali.belabbas,julien.guille,Normal,Done,,2019-01-31 16:54,2019-02-01 18:20,,,,,,
Task,MGPSUP-2360,55286,Payins Preauth stuck in CREATED state even if successful on Payline side,,mickael.pois,Normal,Done,,2019-01-31 10:19,2019-02-19 12:22,2019-01-31 00:00,,,,,
Task,MGPSUP-2359,55284,Consistance des montants,taher.sehli,yann.badre,Normal,Done,,2019-01-31 07:16,2019-02-01 10:44,,,,,,
Task,MGPSUP-2358,55271,"Extract user with a nationality, country of residence and IBAN TN ",,roxana,Normal,Done,,2019-01-30 12:17,2019-01-31 17:59,,,,,,
Task,MGPSUP-2357,55269,GoCardless transactions issues due to lower amount than permitted,mickael.pois,mickael.pois,Normal,To product,,2019-01-30 11:37,2019-08-01 14:32,,API,gocardless,,,
Task,MGPSUP-2356,55267,Payline incident - Extract payment web information,taher.sehli,farah.chabchoub,Normal,Done,,2019-01-30 10:56,2019-01-30 11:57,2019-01-30 00:00,,,,,
Task,MGPSUP-2354,55245,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Fixed,2019-01-29 07:16,2019-02-26 17:10,,,update_production,,,
Task,MGPSUP-2353,55243,"SOFORT payment failed, but funds have been deducted from the account",removed91,richard.kaffka,Normal,Done,,2019-01-28 18:22,2019-02-15 14:45,,,,,,
Task,MGPSUP-2351,55220,Client twago trafic contains a lot of GET requests,ali.belabbas,julien.guille,Normal,Done,Fixed,2019-01-25 16:19,2019-04-18 11:07,,,,,,
Task,MGPSUP-2350,55213,Payin error not listed on https://docs.mangopay.com/guide/errors,removed94,removed94,Normal,Won't Do,,2019-01-25 12:39,2019-03-11 16:08,,,,,,
Task,MGPSUP-2349,55197,"Unexpected result for ""mongopaybilling"" mandate setup",,matthieu,Normal,Done,,2019-01-24 15:04,2019-01-28 23:38,,,,,,
Task,MGPSUP-2347,55187,Consistance des montants,,yann.badre,Normal,Done,,2019-01-24 07:16,2019-01-24 10:47,,,update_production,,,
Task,MGPSUP-2346,55178,List of the PAYOUTS to PFSRIE21XXX,ali.belabbas,karima.ouali,Normal,Done,,2019-01-23 10:46,2019-01-25 17:12,,,,,,
Task,MGPSUP-2344,55161,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Fixed,2019-01-22 07:16,2019-02-26 18:08,,,update_production,,,
Task,MGPSUP-2343,55147,Switch Client to NEW AML rules,nicolas.gicquel,wladimir.dharcourt,Normal,Done,,2019-01-21 15:56,2019-01-22 12:28,,,update_production,,,
Task,MGPSUP-2341,55144,3Ds payments analysis ,ali.belabbas,roxana,Normal,Done,Fixed,2019-01-21 13:59,2019-04-18 11:20,,,,,,
Task,MGPSUP-2340,55142,Extract user information that have a specific RIB registered,,roxana,Normal,Done,,2019-01-21 13:48,2019-01-21 16:34,,,,,,
Task,MGPSUP-2339,55139,SOFORT payment failed but was debited,,tikhoze.banda,Normal,Done,,2019-01-21 13:10,2019-01-23 17:09,,,,,,
Task,MGPSUP-2338,55138,SOFORT payment failed but was debited,,tikhoze.banda,Normal,Done,,2019-01-21 13:04,2019-01-23 17:09,,,,,,
Task,MGPSUP-2336,55115,Reconciliation following the 10.01.2019,,ali.belabbas,Normal,Done,,2019-01-18 10:58,2019-01-18 16:51,,,,,,
Task,MGPSUP-2335,55114,"Client ""jestocke"" is generating a lot of 404 errors",ali.belabbas,julien.guille,Normal,Done,,2019-01-17 18:20,2019-01-18 17:34,,,,,,
Task,MGPSUP-2334,55110,5508560000000009 password TEST12355085600000001239 password TEST123,,removed11,Normal,Won't Do,,2019-01-17 15:22,2019-01-21 16:20,,,,,,
Task,MGPSUP-2333,55107,Giropay - Out of Eurozone - Refund Success but never received by the client,oriane.gossiaux,richard.kaffka,Normal,Done,,2019-01-17 13:18,2019-02-15 09:41,,,,,,
Task,MGPSUP-2332,55103,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,,2019-01-17 07:16,2019-01-22 09:55,,,,,,
Task,MGPSUP-2329,55087,Refund SOFORT via PAYLINE not receveid by clients,,ali.belabbas,Normal,Done,,2019-01-16 12:06,2019-01-18 12:22,,,,,,
Task,MGPSUP-2328,55085,Cloudfare errors seems to be badly handled by MGP,mickael.pois,mickael.pois,Normal,In progress,,2019-01-15 19:50,2019-07-31 18:31,,API,Cloudflare,,,
Task,MGPSUP-2327,55083,Payins MAESTRO in failed  with an amount less than the Preauth allowed,,ali.belabbas,Normal,Done,Fixed,2019-01-15 16:48,2019-05-06 15:23,,,,,,
Task,MGPSUP-2326,55075,Payin Bankwire following incident the 10.01.2019,ali.belabbas,ali.belabbas,Normal,Done,,2019-01-15 10:43,2019-02-01 14:50,,,,,,
Task,MGPSUP-2325,55066,Consistance des montants,,yann.badre,Normal,Done,,2019-01-15 07:16,2019-01-15 09:22,,,,,,
Task,MGPSUP-2324,55064,More information needed for errors when an AMEX card is used,tikhoze.banda,tikhoze.banda,Normal,Done,,2019-01-14 19:01,2019-01-15 14:46,,,,,,
Task,MGPSUP-2323,55060,Lot of getTransactionDetails calls after transaction aprouved on payline,matthieu,ali.belabbas,Normal,Done,,2019-01-14 17:52,2019-01-18 18:40,,,,,,
Task,MGPSUP-2322,55050,ideal payment failed and needs to be refunded as it was debited,,tikhoze.banda,Normal,Done,,2019-01-14 14:26,2019-01-23 17:07,,,,,,
Task,MGPSUP-2321,55041,403 on sandbox API - Blocked by cloudflare,mickael.pois,maxence.busson,Normal,Done,Fixed,2019-01-14 11:01,2019-04-18 10:48,,,,,,
Task,MGPSUP-2319,55011,List and extract duplicates contributions due to GL incident (all other wallets),removed60,matthieu,Normal,Done,,2019-01-10 16:36,2019-01-10 17:23,,,,,,
Task,MGPSUP-2318,55008,Issue with KYC document submissions on Ulule's Dashboard,maxence.busson,maxence.busson,Normal,Done,Fixed,2019-01-10 16:27,2019-03-26 15:31,,,,,,
Task,MGPSUP-2317,55006,Issue with Legal Representative Email on our Dashboard,maxence.busson,maxence.busson,Normal,Done,,2019-01-10 16:09,2019-01-15 12:23,,,,,,
Task,MGPSUP-2316,55004,List and extract duplicates contributions due to GL incident (FDO wallet only),,matthieu,Normal,Done,,2019-01-10 15:47,2019-01-10 16:36,,,,,,
Task,MGPSUP-2315,54993,"SOFORT payment failed, but funds have been deducted from the account",removed91,richard.kaffka,Normal,Done,,2019-01-10 12:28,2019-01-14 11:22,2019-01-10 00:00,,,,,
Task,MGPSUP-2314,54991,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Fixed,2019-01-10 07:16,2019-02-26 17:36,,,update_production,,,
Task,MGPSUP-2313,54985,SOFORT payment failed but was debited,,tikhoze.banda,Normal,Done,,2019-01-09 17:47,2019-01-23 17:09,,,,,,
Task,MGPSUP-2312,54978,Switch Client to NEW AML rules,removed60,wladimir.dharcourt,Normal,Done,,2019-01-09 14:50,2019-01-21 15:56,,,,,,
Task,MGPSUP-2311,54968,Dashboard Issue - Taking fees for a refund,maxence.busson,maxence.busson,Normal,Done,,2019-01-09 10:50,2019-01-11 10:50,,,,,,
Task,MGPSUP-2310,54967,Valid IBAN returns result when bank account is added,tikhoze.banda,tikhoze.banda,Normal,Done,,2019-01-09 10:44,2019-01-15 12:08,,,,,,
Task,MGPSUP-2309,54952,Generic Operation Error on Active Mandate,ali.belabbas,removed94,Normal,Done,,2019-01-08 13:36,2019-01-30 16:15,,,,,,
Task,MGPSUP-2308,54950,Giropay - Out of Eurozone - Refund Success but never received by the client,removed91,richard.kaffka,Normal,Done,,2019-01-08 12:12,2019-01-14 11:22,,,,,,
Task,MGPSUP-2307,54949,Giropay - Out of Eurozone - Refund Success but never received by the client,removed91,richard.kaffka,Normal,Done,,2019-01-08 12:04,2019-01-14 11:21,,,,,,
Task,MGPSUP-2306,54944,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,,2019-01-08 07:16,2019-01-08 09:55,,,,,,
Task,MGPSUP-2305,54943,Bankaccount created with MC IBAN but mandate on error 500,oriane.gossiaux,ali.belabbas,Normal,Done,Fixed,2019-01-07 18:17,2019-08-06 17:33,,API,gocardless,,,
Task,MGPSUP-2302,54899,Direct debit payments do not move to success when confirmed by GoCardless,ali.belabbas,tikhoze.banda,Normal,Done,,2019-01-03 18:40,2019-01-04 10:15,,,,,,
Task,MGPSUP-2301,54892,API returns HTML Cloudflare error when fetching wallet,mickael.pois,removed94,Normal,Done,Fixed,2019-01-03 15:00,2019-04-18 10:49,,,,,,
Task,MGPSUP-2300,54882,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,,2019-01-03 07:16,2019-01-08 11:26,,,,,,
Task,MGPSUP-2299,54874,Transaction desynchronisation on report created in dashboard,ali.belabbas,tikhoze.banda,Normal,Done,,2019-01-02 15:08,2019-01-22 14:26,,,,,,
Task,MGPSUP-2298,54861,Consistance des montants,,yann.badre,Normal,Done,,2019-01-01 07:16,2019-01-08 10:01,,,,,,
Task,MGPSUP-2294,54835,Consistance des montants,removed60,yann.badre,Normal,Done,,2018-12-27 07:16,2019-01-04 17:42,,,,,,
Task,MGPSUP-2293,54813,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,,2018-12-25 07:16,2018-12-28 11:38,,,,,,
Task,MGPSUP-2291,54801,Error with SSL Handshake between Cloudflare and Mangopay,julien.job,removed94,Normal,Done,Fixed,2018-12-21 14:46,2019-08-06 15:25,,BackOffice,500,Cloudflare,errors,Handshake
Task,MGPSUP-2290,54785,Lots of failed refunds from samboatfr,,julien.guille,Normal,Done,,2018-12-20 16:01,2019-01-07 14:35,,,mangopay,refund,samboatfr,
Task,MGPSUP-2289,54778,"SOFORT payment failed, but funds have been deducted from the account",removed91,richard.kaffka,Normal,Done,Done,2018-12-20 13:05,2018-12-21 14:20,,,,,,
Task,MGPSUP-2288,54771,Utilisateur bloqué sans blockreason,taher.sehli,julien.job,Normal,Done,,2018-12-20 10:11,2019-01-02 10:31,,,,,,
Task,MGPSUP-2287,54770,Consistance des montants,taher.sehli,yann.badre,Normal,Done,Done,2018-12-20 07:16,2018-12-21 10:35,,,,,,
Task,MGPSUP-2286,54763,Reporting desynch - Mapado - Missing transacrtions,mickael.pois,maxence.busson,Normal,Done,,2018-12-19 11:13,2019-02-04 14:37,,,,,,
Task,MGPSUP-2285,54762,Change the character limitation of the field City,oriane.gossiaux,ali.belabbas,Normal,Done,Fixed,2018-12-19 10:43,2019-06-21 09:39,,,,,,
Task,MGPSUP-2284,54760,Switch Client to NEW AML rules,,wladimir.dharcourt,Normal,Done,Done,2018-12-18 18:02,2018-12-21 12:44,,,,,,
Task,MGPSUP-2283,54755,Hooks never created on Payin Normal Failed w/ 3DS expired,mickael.pois,maxence.busson,Normal,Done,,2018-12-18 13:42,2019-02-19 12:18,,,,,,
Task,MGPSUP-2282,54754,Giropay - Out of Eurozone - Refund Success but never received by the client,richard.kaffka,richard.kaffka,Normal,Done,Done,2018-12-18 13:23,2018-12-24 09:38,,,,,,
Task,MGPSUP-2281,54751,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-12-18 07:16,2018-12-18 09:20,,,,,,
Task,MGPSUP-2280,54747,Payin with error 3D Secure,ali.belabbas,ali.belabbas,Normal,Done,,2018-12-17 17:12,2019-01-02 10:25,,,,,,
Task,MGPSUP-2279,54740,Giropay - Out of Eurozone - Refund Success but never received by the client,removed91,richard.kaffka,Normal,Done,Done,2018-12-17 14:32,2018-12-21 14:24,,,,,,
Task,MGPSUP-2278,54738,Payout Leetchi not blocked in max amount participant,mickael.pois,sebastien.hochart,Normal,Done,,2018-12-17 12:48,2019-02-19 12:21,,,,,,
Task,MGPSUP-2277,54722,All user redirection from old to new back-office failed,richard.prodhomme,julien.job,Normal,Done,Done,2018-12-17 11:28,2018-12-18 09:52,,,,,,
Task,MGPSUP-2275,54685,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-12-13 07:16,2018-12-13 14:54,,,update_production,,,
Task,MGPSUP-2274,54671,Switch Client to NEW AML rules,laurine.taing,wladimir.dharcourt,Normal,Done,Done,2018-12-11 18:00,2019-03-19 19:53,,,,,,
Task,MGPSUP-2273,54668,SOFORT payment failed but charged,oriane.gossiaux,alexis.pasqualin,Normal,Done,Done,2018-12-11 16:27,2018-12-20 11:05,,,,,,
Task,MGPSUP-2272,54665,DB timeout on wallet transfers,mickael.pois,julien.guille,Normal,Done,Fixed,2018-12-11 15:24,2019-06-13 13:57,,,database,,,
Task,MGPSUP-2271,54657,SOFORT payment failed but charged,oriane.gossiaux,alexis.pasqualin,Normal,Done,Done,2018-12-11 11:37,2018-12-20 11:04,,,,,,
Task,MGPSUP-2270,54652,Consistance des montants,taher.sehli,yann.badre,Normal,Done,Done,2018-12-11 07:16,2018-12-11 11:19,,,,,,
Task,MGPSUP-2269,54645,Giropay - Out of Eurozone - Refund Success but never received by the client,ali.belabbas,richard.kaffka,Normal,Done,Done,2018-12-10 13:34,2018-12-17 10:38,,,,,,
Task,MGPSUP-2268,54644,Giropay - Out of Eurozone - Refund Success but never received by the client,ali.belabbas,richard.kaffka,Normal,Done,Done,2018-12-10 13:31,2018-12-17 10:35,,,,,,
Task,MGPSUP-2267,54641,Global IDEAL redirect issue on sandbox,ali.belabbas,maxence.busson,Normal,Done,Done,2018-12-10 10:57,2018-12-13 11:10,,,,,,
Task,MGPSUP-2266,54639,Redirect issue on the client returnURL,roxana,roxana,Normal,Done,Done,2018-12-07 18:54,2018-12-14 09:28,,,,,,
Task,MGPSUP-2265,54632,Correction de données après incident client billing,removed60,julien.job,Normal,Done,Done,2018-12-07 16:35,2018-12-19 17:33,,,update_production,,,
Task,MGPSUP-2263,54606,Global issue with hooks display in the dashboard,,maxence.busson,Normal,Won't Do,,2018-12-06 14:24,2019-03-20 16:38,,,,,,
Task,MGPSUP-2262,54604,Failure rate increases on DEU cards for vinted-de,roxana,roxana,Normal,Done,Done,2018-12-06 12:08,2018-12-27 19:59,,,,,,
Task,MGPSUP-2261,54596,Consistance des montants,taher.sehli,yann.badre,Normal,Done,Done,2018-12-06 07:16,2018-12-07 12:56,,,,,,
Task,MGPSUP-2260,54595,Extract all the wallets that have not been well synchronized,laurine.taing,mickael.pois,Normal,Done,Done,2018-12-05 18:32,2018-12-05 18:38,,,,,,
Task,MGPSUP-2259,54586,Ubiflow exceeding rate limit,ali.belabbas,julien.guille,Normal,Done,Done,2018-12-05 17:19,2018-12-07 11:46,,,,,,
Task,MGPSUP-2257,54529,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-12-04 07:16,2018-12-04 09:53,,,,,,
Task,MGPSUP-2255,54526,Invivox sends us a lot of failed payins GET requests,ali.belabbas,julien.guille,Normal,Done,,2018-12-03 18:10,2019-01-02 11:42,,,,,,
Task,MGPSUP-2253,54503,Giropay - Out of Eurozone - Refund Success but never received by the client,oriane.gossiaux,richard.kaffka,Normal,Done,Done,2018-12-03 12:34,2018-12-13 09:47,,,,,,
Task,MGPSUP-2252,54496,GoCardless payment stuck in CREATED on our side but paid out by GoCardless,,tikhoze.banda,Normal,Won't Do,Done,2018-12-03 10:44,2019-08-01 19:10,,,,,,
Task,MGPSUP-2251,54494,Reports desynch on clintu,mickael.pois,maxence.busson,Normal,Done,Done,2018-12-03 10:34,2018-12-18 15:39,,,,,,
Task,MGPSUP-2250,54468,User send funds directly to SOFORT account,removed91,richard.kaffka,Normal,Done,Done,2018-11-30 14:29,2018-12-20 15:34,,,,,,
Task,MGPSUP-2249,54448,Switch Client to NEW AML rules,mickael.pois,wladimir.dharcourt,Normal,Done,Done,2018-11-29 18:47,2018-12-21 11:14,2018-12-04 00:00,,,,,
Task,MGPSUP-2248,54440,Impossible de donner accès au BO testing,richard.prodhomme,julien.guille,Normal,Done,Done,2018-11-29 16:30,2018-12-04 12:14,,,,,,
Task,MGPSUP-2247,54431,Payin without transactionID,oriane.gossiaux,oriane.gossiaux,Normal,Done,Fixed,2018-11-29 15:14,2019-04-04 10:14,,,,,,
Task,MGPSUP-2246,54420,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-11-29 07:16,2019-01-04 17:41,,,update_production,,,
Task,MGPSUP-2245,54360,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-11-27 07:16,2018-11-27 10:10,,,,,,
Task,MGPSUP-2244,54325,Okaidisasprod is sending refunds higher than the initial transactions,ali.belabbas,julien.guille,Normal,Done,,2018-11-23 17:57,2019-01-02 11:38,,,,,,
Task,MGPSUP-2243,54309,Concerning behavior of Invivox,ali.belabbas,furhanah.azharuddin,Normal,Done,,2018-11-22 18:25,2019-01-21 17:32,,,,,,
Task,MGPSUP-2242,54305,Vinted-fr are unable to add a users IBAN account,julien.job,tikhoze.banda,Normal,Done,Done,2018-11-22 15:14,2018-12-17 11:01,,,,,,
Task,MGPSUP-2241,54300,"SOFORT payment failed, but funds have been deducted from the account",,richard.kaffka,Normal,Done,Done,2018-11-22 12:19,2018-11-22 14:49,,,,,,
Task,MGPSUP-2240,54287,Consistance des montants,taher.sehli,yann.badre,Normal,Done,Done,2018-11-22 07:16,2018-11-23 10:52,,,,,,
Task,MGPSUP-2239,54263,Card payment failed in MANGOPAY but was successful in Payline. The debited payment needs to be refunded,,tikhoze.banda,Normal,Done,Done,2018-11-20 13:12,2018-11-20 14:17,,,,,,
Task,MGPSUP-2238,54255,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-11-20 07:16,2018-11-20 09:27,,,,,,
Task,MGPSUP-2237,54253,Transactions GoCardless following to a corrective action of GoCardless,tikhoze.banda,ali.belabbas,Normal,Done,Done,2018-11-19 18:03,2018-11-21 15:15,,,,,,
Task,MGPSUP-2236,54252,Transactions GoCardless  following to a corrective action of GoCardless,richard.kaffka,ali.belabbas,Normal,Done,Done,2018-11-19 17:55,2018-11-21 14:42,,,,,,
Task,MGPSUP-2234,54239,Credit card payin -> Refunded and charged again,ali.belabbas,richard.kaffka,Normal,Done,Done,2018-11-19 15:22,2018-11-20 10:02,,,,,,
Task,MGPSUP-2233,54237,Failed payin shown no error code response,removed91,richard.kaffka,Normal,Done,Fixed,2018-11-19 15:10,2019-04-08 15:16,,,,,,
Task,MGPSUP-2231,54121,"On 3DS setting 1€, all preauthorized payins return a 3DS error",maxence.busson,maxence.busson,Normal,Done,Done,2018-11-15 16:08,2018-11-15 16:27,,,,,,
Task,MGPSUP-2230,54075,Giropay - Out of Eurozone - Refund Success but never received by the client,oriane.gossiaux,richard.kaffka,Normal,Done,Done,2018-11-15 13:20,2018-11-22 12:49,,,,,,
Task,MGPSUP-2229,54048,Consistance des montants,laurine.taing,yann.badre,Normal,Done,Done,2018-11-15 07:16,2018-11-15 11:03,,,update_production,,,
Task,MGPSUP-2228,54045,Refund ideal to user debit wallet,,ali.belabbas,Normal,Done,Done,2018-11-14 17:27,2018-11-15 10:55,,,,,,
Task,MGPSUP-2227,54035,Reporting Desynch - Creme de la Creme via 2C Finance,maxence.busson,maxence.busson,Normal,Done,Done,2018-11-14 11:31,2018-12-11 11:19,,,,,,
Task,MGPSUP-2226,54028,Refund internal not received by client,removed91,ali.belabbas,Normal,Done,Done,2018-11-13 16:54,2018-11-13 17:37,,,,,,
Task,MGPSUP-2225,54023,API error code/message on a blocked BankAccount,,roxana,Normal,Fix pending,,2018-11-13 16:17,2019-07-31 17:51,,API,fraud,,,
Task,MGPSUP-2224,54009,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-11-13 07:16,2018-11-13 10:54,,,,,,
Task,MGPSUP-2222,53971,Vinted-fr requests cards deactivation while cards are already deactivated,roxana,julien.guille,Normal,Done,Fixed,2018-11-09 16:05,2019-04-18 11:01,,,,,,
Task,MGPSUP-2221,53969,Sync problem on an UserWallet,mickael.pois,richard.kaffka,Normal,Done,Done,2018-11-09 13:17,2018-12-18 11:50,,,,,,
Task,MGPSUP-2220,53959,Switch some Sandbox clients to PI with new rules,richard.prodhomme,wladimir.dharcourt,Normal,Done,Done,2018-11-08 18:21,2018-11-20 10:05,,,update,,,
Task,MGPSUP-2219,53951,Hook not send on Wallapop Prod,mickael.pois,maxence.busson,Normal,Done,,2018-11-08 12:32,2019-02-19 12:19,,,,,,
Task,MGPSUP-2218,53943,Consistance des montants,removed85,yann.badre,Normal,Done,Done,2018-11-08 07:16,2018-11-08 10:48,,,,,,
Task,MGPSUP-2217,53925,Switch some Sandbox clients to AML4 rules on Xantia side,removed85,wladimir.dharcourt,Normal,Done,Done,2018-11-06 16:23,2018-11-08 10:50,,,,,,
Task,MGPSUP-2216,53910,Rate Limit Increase Request,farah.chabchoub,maxence.busson,Normal,Won't Do,,2018-11-06 12:09,2019-01-07 17:55,,,,,,
Task,MGPSUP-2215,53901,ideal payment failed and needs to be refunded,removed91,tikhoze.banda,Normal,Done,Done,2018-11-06 10:20,2018-11-09 11:27,,,,,,
Task,MGPSUP-2214,53890,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-11-06 07:16,2018-11-06 09:29,,,,,,
Task,MGPSUP-2213,53863,Internal server error when attempting to create a user,,tikhoze.banda,Normal,Done,Done,2018-11-02 17:22,2018-11-05 12:05,,,,,,
Task,MGPSUP-2212,53860,PayPal refund is stuck with a status CREATED,,tikhoze.banda,Normal,Done,Done,2018-11-02 14:50,2018-11-07 14:22,,,,,,
Task,MGPSUP-2211,53852,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-11-01 07:16,2018-11-06 09:28,,,,,,
Task,MGPSUP-2210,53845,"Impossible for a client to create mandate with culture ""FR"" on a banking account GBP/IBAN",mickael.pois,ali.belabbas,Normal,Fix pending,,2018-10-31 16:33,2019-07-31 17:52,,API,mandate,,,
Task,MGPSUP-2209,53816,Refund was not successful (SOFORT payin),removed91,richard.kaffka,Normal,Done,Done,2018-10-30 15:30,2018-11-07 14:18,,,,,,
Task,MGPSUP-2207,53802,eazylang107502 are having a weird behaviour on Production ,ali.belabbas,farah.chabchoub,Normal,Done,,2018-10-30 14:35,2019-01-02 11:09,,,,,,
Task,MGPSUP-2206,53791,"Payins blocked in ""created"" status",removed91,ali.belabbas,Normal,Done,Done,2018-10-30 11:20,2018-12-04 11:02,,,,,,
Task,MGPSUP-2205,53790,"SOFORT payment failed, but funds have been deducted from the account",removed91,richard.kaffka,Normal,Done,Done,2018-10-30 10:36,2018-11-19 11:30,,,,,,
Task,MGPSUP-2204,53789,Consistance des montants,nicolas.gicquel,yann.badre,Normal,Done,Done,2018-10-30 07:16,2018-10-30 10:09,,,,,,
Task,MGPSUP-2203,53787,"WP Plugin issue: ""Professionals of any type"" creates natural users in configuration",wladimir.dharcourt,maxence.busson,Normal,Done,,2018-10-29 16:48,2019-01-21 10:30,,,,,,
Task,MGPSUP-2202,53784,Generic Operation Error / HTTP 500 code => wrong response wrong our API,mickael.pois,richard.kaffka,Normal,Done,Fixed,2018-10-29 15:32,2019-08-01 14:31,,API,bugfix,,,
Task,MGPSUP-2201,53747,[Report Dashboard] Missing information for BankingAlias Payin,mickael.pois,roxana,Normal,Fix pending,,2018-10-26 15:28,2019-07-31 17:52,,API,reporting,,,
Task,MGPSUP-2197,53700,Consistance des montants,removed85,yann.badre,Normal,Done,Done,2018-10-25 08:16,2018-10-25 10:12,,,,,,
Task,MGPSUP-2195,53655,Consistance des montants,richard.prodhomme,yann.badre,Normal,Done,Done,2018-10-23 08:16,2018-10-23 09:59,,,,,,
Task,MGPSUP-2191,53559,swikly - Refund still CREATED while payment has been through,matthieu,maxence.busson,Normal,Done,Done,2018-10-18 10:39,2018-10-22 15:38,,,,,,
